KONAMI ID,レアリティ,カード名
15477,SR,混沌のヴァルキリア
15478,SR,混沌領域
15479,R,エターナル・カオス
15480,R,レイダーズ・ウィング
15481,R,幻影騎士団ステンドグリーブ
15482,R,幻影騎士団ティアースケイル
15483,N,RR-ヒール・イーグル
15484,R,RR-ストラングル・レイニアス
15485,N,鉄獣戦線 ナーベル
15486,N,鉄獣戦線 ケラス
15487,R,鉄獣戦線 フラクトール
15488,N,教導の神徒
15489,SR,電脳堺媛-瑞々
15490,R,電脳堺悟-老々
15491,N,電脳堺豸-豸々
15492,N,電脳堺麟-麟々
15493,R,双天拳の熊羆
15494,R,双天脚の鴻鵠
15495,R,インフェルニティ・コンジュラー
15496,N,インフェルニティ・ワイルドキャット
15497,SR,U.A.リベロスパイカー
15498,UR,U.A.プレイングマネージャー
15499,R,憑依覚醒-ガギゴバイト
15500,R,憑依覚醒-ラセンリュウ
15501,R,機巧牙-御神尊真神
15502,UR,獣王アルファ
15503,R,奇采のプルフィネス
15504,R,巌帯の美技-ゼノギタム
15505,N,魔導闇商人
15506,R,貪食魚グリーディス
15507,N,コウ・キューピット
15508,N,禰須三破鳴比
15509,SR,ネフティスの繋ぎ手
15510,R,痕喰竜ブリガンド
15511,N,双天拳 鎧阿
15512,N,双天脚 鎧吽
15513,UR,双天将 金剛
15514,UR,混沌幻魔アーミタイル-虚無幻影羅生悶
15515,UR,電脳堺狐-仙々
15516,SR,インフェルニティ・ヘル・デーモン
15517,SR,焔聖騎士将-オリヴィエ
15518,UR,ペンギン勇者
15519,SR,レイダーズ・ナイト
15520,UR,アーク・リベリオン・エクシーズ・ドラゴン
15521,N,電脳堺甲-甲々
15522,SR,電脳堺凰-凰々
15523,UR,わくわくメルフィーズ
15524,UR,天霆號アーゼウス
15525,SR,鉄獣戦線 徒花のフェリジット
15526,R,鉄獣戦線 銀弾のルガル
15527,UR,鉄獣戦線 凶鳥のシュライグ
15528,SR,プランキッズ・ミュー
15529,N,転晶のコーディネラル
15530,SR,RUM-ファントム・フォース
15531,N,鉄獣の戦線
15532,SR,鉄獣の凶襲
15533,N,教導神理
15534,R,電脳堺都-九竜
15535,R,電脳堺門-青龍
15536,SR,双天招来
15537,R,阿吽の呼吸
15538,N,双天の調伏
15539,N,インフェルニティ・パラノイア
15540,SR,U.A.ハイパー・スタジアム
15541,SR,U.A.ロッカールーム
15542,R,暗黒界の援軍
15543,SR,アルカナリーディング
15544,N,新風の空牙団
15545,SR,エクシーズ・インポート
15546,R,ジャック・イン・ザ・ハンド
15547,N,レイダーズ・アンブレイカブル・マインド
15548,SR,RR-ファントム・クロー
15549,N,鉄獣の抗戦
15550,N,鉄獣の血盟
15551,R,電脳堺門-朱雀
15552,N,双天の再来
15553,N,双天の使命
15554,N,インフェルニティ・サプレッション
15555,N,U.A.マン・オブ・ザ・マッチ
15556,R,魍魎跋扈
15557,SR,ワーニングポイント
15558,N,魔獣の大餌
15559,N,一か八か
15563,SR,妖竜マハーマ
15564,R,ジャブィアント・パンダ
15565,R,瓔珞帝華-ペリアリス
15566,R,サイコ・イレイザー
15567,R,シンクロ・トランスミッション
15568,SR,被検体ミュートリアM-05
15569,R,被検体ミュートリアST-46
15570,SR,ミュートリアル・ビースト
15571,R,ミュートリアル・ミスト
15572,SR,ミュートリアル・アームズ
15573,R,ミュートリア進化研究所
15574,R,ミュートリア超個体系
15575,SR,太陽の魔術師エダ
15576,SR,輪廻竜サンサーラ
15577,R,受け継ぎし魂
15578,R,束ねられし力
15579,SR,対峙する宿命
15584,R,超重禽属コカトリウム
15585,R,電脳堺嫦-兎々
15586,UR,ドラグニティアームズ-グラム
15587,SR,ドラグニティ-レガトゥス
15588,SR,ドラグニティ-レムス
15589,R,ドラグニティ・ドラフト
15590,SR,疾風のドラグニティ
15591,R,ドラグニティ・グロー
15592,R,ドラグニティ・ヴォイド
15593,UR,ドラグニティナイト-アラドヴァル
15612,N,法典の大賢者クロウリー
15613,R,絶火の大賢者ゾロア
15614,R,結晶の大賢者サンドリヨン
15615,R,聖魔の大賢者エンディミオン
15616,R,法典の守護者アイワス
15617,SR,絶火の竜神ヴァフラム
15618,R,結晶の女神ニンアルル
15619,SR,聖魔の乙女アルテミス
15620,N,三賢者の書
15621,N,大いなる魔導
15622,N,聖なる法典
15623,N,絶火の祆現
15624,R,Live☆Twin キスキル
15625,R,Live☆Twin リィラ
15626,SR,Evil★Twin キスキル
15627,SR,Evil★Twin リィラ
15628,UR,Evil★Twins キスキル・リィラ
15629,SR,Live☆Twin エントランス
15630,N,Live☆Twin チャンネル
15631,UR,シークレット・パスフレーズ
15632,N,Evil★Twin チャレンジ
15633,N,Evil★Twin イージーゲーム
15634,N,Evil★Twin プレゼント
15635,SR,竜輝巧-バンα
15636,N,竜輝巧-ラスβ
15637,N,竜輝巧-エルγ
15638,R,竜輝巧-アルζ
15639,N,竜輝巧-ルタδ
15640,UR,竜儀巧-メテオニス=DRA
15641,SR,竜儀巧-メテオニス=QUA
15642,UR,流星輝巧群
15643,R,竜輝巧-ファフニール
15644,R,極超の竜輝巧
15645,N,喰光の竜輝巧
15646,R,星彩の竜輝巧
15647,R,ドライトロン流星群
15689,N,ドラグニティ-ギザーム
15692,UR,アームド・ドラゴン・サンダー LV10
15693,SR,アームド・ドラゴン・サンダー LV7
15694,R,アームド・ドラゴン・サンダー LV5
15695,N,アームド・ドラゴン・サンダー LV3
15696,UR,アームド・ドラゴン LV10-ホワイト
15697,N,スプリガンズ・ロッキー
15698,N,スプリガンズ・ピード
15699,N,スプリガンズ・バンガー
15700,R,スプリガンズ・キャプテン サルガス
15701,R,鉄獣戦線 キット
15702,SR,S-Force 乱破小夜丸
15703,N,S-Force プロフェッサー・Ϝ
15704,N,S-Force オリフィス
15705,R,S-Force グラビティーノ
15706,R,S-Force プラ=ティナ
15707,N,WW-ブリザード・ベル
15708,R,WW-フリーズ・ベル
15709,R,魔轟神マルコシア
15710,R,魔轟神獣アバンク
15711,R,パラメタルフォーゼ・メルキャスター
15712,SR,メタルフォーゼ・バニッシャー
15713,SR,セイクリッド・カドケウス
15714,UR,電子光虫-レジストライダー
15715,SR,光天のマハー・ヴァイロ
15716,UR,戦華の叛-呂奉
15717,R,夢魔鏡の使徒-ネイロイ
15718,SR,マシンナーズ・アンクラスペア
15719,R,Live☆Twin リィラ・トリート
15720,UR,風の天翼ミラドーラ
15721,R,妖精弓士イングナル
15722,R,契珖のヴルーレセンス
15723,R,ダイカミナリ・ジャイクロプス
15724,R,天孔邪鬼
15725,R,黄紡鮄デュオニギス
15726,SR,ワイトベイキング
15727,R,おジャマ・ピンク
15728,N,鎧竜の聖騎士
15729,R,鉄駆竜スプリンド
15730,SR,パラメタルフォーゼ・アゾートレス
15731,UR,黄金狂エルドリッチ
15732,UR,双天将 密迹
15733,UR,夢魔鏡の魘魔-ネイロス
15734,UR,WW-ダイヤモンド・ベル
15735,SR,魔轟神アンドレイス
15736,SR,ドラグニティナイト-ゴルムファバル
15737,UR,スプリガンズ・シップ エクスブロウラー
15738,SR,神樹獣ハイペリュトン
15739,UR,S-Force ジャスティファイ
15740,R,ヘビーメタルフォーゼ・アマルガム
15741,UR,閉ザサレシ世界ノ冥神
15742,R,武装竜の霹靂
15743,N,武装竜の襲雷
15744,R,武装竜の震霆
15745,SR,スプリガンズ・ウォッチ
15746,R,大砂海ゴールド・ゴルゴンダ
15747,N,鉄獣の邂逅
15748,R,S-Force ブリッジヘッド
15749,N,S-Force ショウダウン
15750,SR,WWの鈴音
15751,R,魔轟神界の階
15752,N,混錬装融合
15753,R,黄金郷の七摩天
15754,R,デーモンの杖
15755,N,鎧竜降臨
15756,SR,金満で謙虚な壺
15757,SR,ツッパリーチ
15758,N,武装竜の万雷
15759,N,スプリガンズ・コール!
15760,N,スプリガンズ・ブラスト!
15761,R,ドラグマ・ジェネシス
15762,N,S-Force スペシメン
15763,N,氷風のリフレイン
15764,R,弑逆の魔轟神
15765,N,戦華史略-大丈夫之義
15766,N,電脳堺門-玄武
15767,N,双天の転身
15768,N,夢魔鏡の夢語らい
15769,R,E.M.R.
15770,SR,碑像の天使-アズルーン
15771,SR,壱時砲固定式
15773,R,被検体ミュートリアGB-88
15774,UR,シンセシス・ミュートリアス
15775,UR,究極体ミュートリアス
15776,R,フュージョン・ミュートリアス
15777,N,ミュートリア反射作用
15778,N,ミュートリア連鎖応動
15779,R,ミュートリアスの産声
15780,R,カオス・グレファー
15827,SR,迅雷の暴君 グローザー
15828,SR,氷結界の虎将 ウェイン
15829,SR,氷結界の照魔師
15830,SR,氷結界の依巫
15831,R,氷結界の霜精
15832,R,氷結界に至る晴嵐
15833,SR,氷結界の晶壁
15834,UR,氷結界の還零龍 トリシューラ
15835,SR,トリシューラの鼓動
15836,R,超電導波サンダーフォース
15837,R,ゴッド・ハンド・クラッシャー
15838,SR,交差する魂
15839,R,絶対なる幻神獣
15840,R,黄金の邪教神
15841,R,千年の血族
15842,R,予見者ゾルガ
15844,UR,竜血公ヴァンパイア
15845,SR,ラヴァル・アーチャー
15846,UR,ラヴァルバル・サラマンダー
15847,SR,聖刻天龍-エネアード
15848,SR,創造の聖刻印
15849,N,星なる影 ゲニウス
15850,R,影依の炎核 ヴォイド
15851,UR,アラドヴァルの影霊衣
15852,SR,妖精伝姫-ラチカ
15853,R,妖精の伝姫
15854,UR,銀河眼の極光波竜
15855,R,クロノダイバー・アジャスター
15856,SR,クロノダイバー・ダブルバレル
15857,N,聖種の地霊
15858,N,聖蔓の乙女
15859,N,聖種の影芽
15860,N,聖種の天双芽
15861,R,聖天樹の幼精
15862,R,聖天樹の精霊
15863,SR,聖天樹の大精霊
15864,UR,聖天樹の大母神
15865,R,聖蔓の守護者
15866,R,聖蔓の癒し手
15867,SR,聖蔓の剣士
15868,R,聖蔓の社
15869,N,聖天樹の開花
15870,UR,聖夜に煌めく竜
15871,SR,ホーリーナイツ・レイエル
15872,N,ホーリーナイツ・アステル
15873,N,ホーリーナイツ・フラムエル
15874,SR,聖なる篝火
15875,N,煌めく聖夜
15876,N,聖なる降誕
15877,N,聖夜の降臨
15878,N,聖なる煌炎
15879,N,フリント・クラッガー
15880,R,シェル・ナイト
15881,SR,古生代化石マシン スカルコンボイ
15882,N,中生代化石マシン スカルワゴン
15883,N,新生代化石マシン スカルバギー
15884,R,インフェルニティ・セイジ
15885,SR,インフェルニティ・ポーン
15886,N,煉獄の契約
15887,N,煉獄の釜
15888,N,ドール・モンスター ガールちゃん
15889,N,ドール・モンスター 熊っち
15890,R,デメット爺さん
15891,SR,人形の幸福
15892,SR,聖天樹の月桂精
15893,UR,聖天樹の灰樹精
15894,N,聖蔓の交配
15896,R,氷結界の随身
15945,SR,ウォークライ・フォティア
15946,R,ウォークライ・ガトス
15947,R,ウォークライ・オーピス
15948,N,ウォークライ・スキーラ
15949,UR,ウォークライ・バシレオス
15950,SR,ザ・ロック・オブ・ウォークライ
15951,N,ウォークライ・オーディール
15952,R,颶風龍-ビュフォート・ノウェム
15953,R,褒誉の息吹
15954,UR,三相魔神コーディウス
15955,SR,大融合
15956,SR,マテリアクトル・ギガドラ
15957,SR,マテリアクトル・ギガヴォロス
15958,SR,ペンデュラム・アンコール
15959,R,粛星の鋼機
15960,R,増援部隊
15961,R,形勢反転
15962,R,ZW-天馬双翼剣
15963,R,ZS-武装賢者
15964,R,ZS-昇華賢者
15965,R,覇蛇大公ゴルゴンダ
15966,N,スプリガンズ・ブラザーズ
15967,UR,驚楽園の支配人 <∀rlechino>
15968,R,驚楽園の大使 <Bufo>
15969,SR,驚楽園の案内人 <Comica>
15970,R,ロクスローズ・ドラゴン
15971,R,紅蓮薔薇の魔女
15972,R,ダンマリ@イグニスター
15973,SR,武神-マヒトツ
15974,SR,武神-トリフネ
15975,SR,S-Force ドッグ・タッグ
15976,R,S-Force エッジ・レイザー
15977,SR,ジーナの蟲惑魔
15978,R,Live☆Twin キスキル・フロスト
15979,R,海造賊-黒翼の水先人
15980,N,ホーリーナイツ・シエル
15981,N,氷結界の浄玻璃
15982,SR,スクラップ・ラプター
15983,UR,ダーク・オネスト
15984,UR,光の天穿バハルティヤ
15985,SR,王家の守護者スフィンクス
15986,SR,天魔神 シドヘルズ
15987,R,アンカモフライト
15988,R,ダークアイ・ナイトメア
15989,SR,地久神-カルボン
15990,R,ヤモイモリ
15991,N,変導機咎 クロックアーク
15992,R,落魂
15993,SR,凶導の白騎士
15994,UR,烙印竜アルビオン
15995,UR,ミュステリオンの竜冠
15996,UR,ブラッド・ローズ・ドラゴン
15997,SR,ガーデン・ローズ・フローラ
15998,UR,ラヴァルバル・エクスロード
15999,UR,スター・マイン
16000,UR,竜装合体 ドラゴニック・ホープレイ
16001,SR,ZW-弩級兵装竜王戟
16002,SR,スプリガンズ・メリーメイカー
16003,UR,結晶の魔女サンドリヨン
16004,UR,竜輝巧-ファフμβ’
16005,SR,鉄獣戦線 塊撃のベアブルム
16006,SR,ダークインファント@イグニスター
16007,UR,クラリアの蟲惑魔
16008,UR,バージェストマ・カンブロラスター
16009,SR,廻生のベンガランゼス
16010,SR,照耀の光霊使いライナ
16011,SR,RUM-ゼアル・フォース
16012,UR,ゼアル・コンストラクション
16013,R,ゼアル・エントラスト
16014,R,凶導の福音
16015,R,スプリガンズ・ブーティー
16016,SR,白の烙印
16017,SR,アメイジングタイムチケット
16018,N,アメイズメント・スペシャルショー
16019,R,アメイズメント・プレシャスパーク
16020,SR,薫り貴き薔薇の芽吹き
16021,SR,めぐり-Ai-
16022,R,ユウ-Ai-
16023,R,武神籬
16024,SR,炎雄爆誕
16025,SR,皆既月蝕の書
16026,R,ワンクリウェイ
16027,SR,極東秘泉郷
16028,N,ゼアル・アライアンス
16029,N,烙印凶鳴
16030,R,烙印の裁き
16031,N,アメイズメント・ファミリーフェイス
16032,SR,A・∀・CC
16033,R,A・∀・WW
16034,N,A・∀・MM
16035,N,A・∀・RR
16036,R,A・∀・HH
16037,R,果たし-Ai-
16038,SR,S-Force チェイス
16039,R,ワン・バイ・ワン
16040,R,ブービーゲーム
16041,R,福悲喜
16046,R,プロキシー・ホース
16047,SR,クロノダイバー・テンプホエーラー
16048,UR,CNo.1000 夢幻虚神ヌメロニアス
16049,UR,CiNo.1000 夢幻虚光神ヌメロニアス・ヌメロニア
16050,R,ヌメロン・カオス・リチューアル
16071,SR,溟界の滓-ヌル
16072,SR,溟界の滓-ナイア
16073,N,溟界の漠-フロギ
16074,N,溟界の漠-ゾーハ
16075,R,溟界の黄昏-カース
16076,N,溟界の昏闇-アレート
16077,SR,溟界王-アロン
16078,N,溟界妃-アミュネシア
16079,UR,溟界神-オグドアビス
16080,UR,溟界の蛇睡蓮
16081,N,溟界の淵源
16082,N,溟界の虚
16083,N,溟界の呼び蛟
16084,SR,ドドレミコード・キューティア
16085,N,レドレミコード・ドリーミア
16086,N,ミドレミコード・エリーティア
16087,R,ファドレミコード・ファンシア
16088,SR,ソドレミコード・グレーシア
16089,R,ラドレミコード・エンジェリア
16090,R,シドレミコード・ビューティア
16091,UR,ドドレミコード・クーリア
16092,UR,ドレミコード・エレガンス
16093,N,ドレミコード・スケール
16094,R,ドレミコード・ハルモニア
16095,R,ドレミコード・ムジカ
16096,N,ドレミコード・フォーマル
16097,SR,ベアルクティ-ミクポーラ
16098,N,ベアルクティ-ミクタナス
16099,N,ベアルクティ-ミクビリス
16100,R,ベアルクティ-メガポーラ
16101,N,ベアルクティ-メガタナス
16102,N,ベアルクティ-メガビリス
16103,SR,ベアルクティ-ポラリィ
16104,UR,ベアルクティ-セプテン=トリオン
16105,SR,ベアルクティ-グラン=シャリオ
16106,SR,ベアルクティ・ディパーチャー
16107,N,ベアルクティ・スライダー
16108,R,ベアルクティ・ビッグディッパー
16109,N,ベアルクティ・クィントチャージ
16122,SR,ステイセイラ・ロマリン
16184,SR,あまびえさん
16188,N,霊塞術師 チョウサイ
16189,N,破魔のカラス天狗
16190,R,想い集いし竜
16191,SR,スターダスト・シンクロン
16192,N,スターダスト・トレイル
16193,N,喜劇のデスピアン
16194,N,悲劇のデスピアン
16195,SR,デスピアの導化アルベル
16196,SR,デスピアの大導劇神
16197,R,黒衣竜アルビオン
16198,UR,妖眼の相剣師
16199,R,魔鍵銃士-クラヴィス
16200,R,しゃりの軍貫
16201,N,いくらの軍貫
16202,R,先史遺産メガラ・グローヴ
16203,N,先史遺産アカンバロの土偶
16204,N,機巧菟-稻羽之淤岐素
16205,R,機巧鳥-常世宇受賣長鳴
16206,R,機巧蛙-磐盾多邇具久
16207,N,機巧猪-伊服岐雹荒神
16208,R,ガスタ・ヴェズル
16209,R,驚楽園の助手 <Delia>
16210,SR,エーリアン・バスター
16211,R,森の聖獣 カルピポニカ
16212,N,氷河のアクア・マドール
16213,UR,人攻智能ME-PSY-YA
16214,SR,守護天霊ロガエス
16215,N,修士号ディプロマン
16216,R,木花咲弥
16217,N,死眼の伝霊-プシュコポンポス
16218,N,スロワースワロー
16219,N,絆醒師セームベル
16220,N,エアロピΞ
16221,R,魔鍵銃-バトスバスター
16222,SR,魔鍵砲-ガレスヴェート
16223,UR,デスピアン・クエリティス
16224,R,デスピアン・プロスケニオン
16225,R,魔鍵召獣-アンシャラボラス
16226,UR,魔鍵召竜-アンドラビムス
16227,R,無の畢竟 オールヴェイン
16228,UR,シューティング・セイヴァー・スター・ドラゴン
16229,SR,ダイガスタ・ラプラムピリカ
16230,UR,星風狼ウォルフライエ
16231,R,甲纏竜ガイアーム
16232,R,弩級軍貫-いくら型一番艦
16233,UR,先史遺産ヴィマナ
16234,SR,黒熔龍騎ヴォルニゲシュ
16235,R,告天子竜パイレン
16236,UR,宇宙鋏ゼロオル
16237,UR,グランドレミコード・ミューゼシア
16238,R,激撮ディスパラッチ
16239,R,光来する奇跡
16240,SR,スターダスト・イルミネイト
16241,N,セイヴァー・アブソープション
16242,N,烙印劇城デスピア
16243,N,烙印開幕
16244,N,烙印の絆
16245,R,魔鍵-マフテア
16246,R,魔鍵施解
16247,N,軍貫処 『海せん』
16248,N,先史遺産驚神殿-トリリトン
16249,SR,機巧伝-神使記紀図
16250,R,ガスタへの追風
16251,SR,Live☆Twin トラブルサン
16252,R,古代遺跡の静粛
16253,SR,二量合成
16254,SR,高尚儀式術
16255,UR,簡素融合
16256,SR,シンクロ・オーバーテイク
16257,SR,ペンデュラム・トレジャー
16258,UR,信用取引
16259,N,セイヴァー・ミラージュ
16260,R,スプリガンズ・インタールーダー
16261,N,繋がれし魔鍵
16262,N,魔鍵錠-解-
16263,N,きまぐれ軍貫握り
16264,N,先史遺産石紋
16265,N,A・∀・VV
16266,N,モンスターアソート
16267,N,獣王無塵
16268,N,ストールターン
16269,N,謙虚な瓶
16271,R,プルーフ・プルフラス
16272,R,聖座天嗣ストン
16273,SR,ペンドラザクション
16274,R,刺し違GUY
16275,R,常世離レ
16276,SR,ウォークライ・ウェント
16277,R,ウォークライ・マムード
16278,UR,ウォークライ・メテオラゴン
16279,SR,ウォークライ・ディグニティ
16280,R,ウォークライ・スピリッツ
16281,R,ウォークライ・ジェネレート
16282,N,ウォークライ・ビッグブロウ
16283,SR,魔道騎竜カース・オブ・ドラゴン
16284,SR,パイル・アームド・ドラゴン
16295,R,アタッチメント・サイバーン
16296,SR,サイバー・ダーク・キメラ
16297,R,エターナル・サイバー
16298,SR,サイバーダーク・ワールド
16299,R,サイバーダーク・インヴェイジョン
16300,UR,鎧皇竜-サイバー・ダーク・エンド・ドラゴン
16301,SR,サイバネティック・ホライゾン
16306,R,華信龍-ノウルーズ・エリーズ
16376,R,SR吹持童子
16377,R,SRマジックハウンド
16378,SR,HSRコルク-10
16379,UR,クリスタルクリアウィング・シンクロ・ドラゴン
16380,UR,HSR/CWライダー
16381,SR,SRルーレット
16382,R,SRデュプリゲート
16383,UR,時花の賢者-フルール・ド・サージュ
16384,R,花騎士団の白馬
16385,SR,ネクロ・シンクロン
16386,UR,フルール・ド・バロネス
16387,SR,フルール・ド・フルーレ
16388,R,シンクロ・ディレンマ
16389,R,革命の御旗
16390,R,LL-ベリル・カナリー
16391,SR,LL-セレスト・ワグテイル
16392,UR,LL-アンサンブルー・ロビン
16393,SR,LL-プロム・スラッシュ
16394,SR,LL-バード・コール
16395,R,LL-バード・サンクチュアリ
16396,R,LL-比翼の麗鳥
16397,R,クリバー
16398,R,クリビー
16399,R,クリブー
16400,R,クリベー
16401,UR,クリバビロン
16402,SR,ティンクル・ファイブスター
16403,R,ヨーウィー
16404,R,ペンギン・ソード
16405,SR,D-フォース
16406,R,ドクターD
16407,UR,ドラゴンロイド
16408,UR,輪廻独断
16409,N,サモン・ストーム
16410,R,翼の恩返し
16411,R,聖騎士の盾持ち
16412,SR,花騎士団の駿馬
16413,N,聖騎士の槍持ち
16414,SR,ケンタウルミナ
16415,UR,エコール・ド・ゾーン
16416,SR,魂縛門
16417,SR,ピリ・レイスの地図
16418,N,アイス・ミラー
16419,N,ZW-天風精霊翼
16420,N,ZS-双頭龍賢者
16421,UR,獣装合体 ライオ・ホープレイ
16422,N,ゼアル・カタパルト
16423,R,サイレンス・シーネットル
16424,UR,No.4 猛毒刺胞ステルス・クラーゲン
16425,SR,ステルス・クラーゲン・エフィラ
16426,R,ヌメロン・ストーム
16427,N,人形の家
16428,UR,スターヴ・ヴェネミー・ドラゴン
16429,SR,SRスクラッチ
16430,N,LL-バード・ストライク
16431,N,トイ・パレード
16432,R,光波複葉機
16433,N,光波干渉
16434,R,二重露光
16435,R,キ-Ai-
16436,SR,Ai-SHOW
16437,R,扇風機塊プロペライオン
16438,N,機塊コンバート
16466,SR,深海のコレペティ
16467,R,希望皇アストラル・ホープ
16468,SR,ゼアル・フィールド
16469,R,運命の契約
16470,R,ナンバーズ・プロテクト
16471,UR,No.99 希望皇ホープドラグナー
16472,SR,ZS-希望賢者
16473,SR,HRUM-ユートピア・フォース
16477,UR,アルカナ トライアンフジョーカー
16478,R,ジョーカーズ・ナイト
16479,R,インペリアル・バウアー
16480,SR,ジョーカーズ・ストレート
16481,SR,絵札融合
16482,R,神速召喚
16483,SR,ジョーカーズ・ワイルド
16484,R,絵札の絆
16485,SR,マグネット・インダクション
16486,R,X・Y・Zハイパーキャノン
16487,R,ヴァレット・キャリバー
16488,R,デュアルウィール・ドラゴン
16489,UR,相剣師-莫邪
16490,R,相剣師-泰阿
16491,R,相剣軍師-龍淵
16492,N,相剣瑞獣-純鈞
16493,SR,白の聖女エクレシア
16494,N,氷水のアクティ
16495,N,氷水のティノーラ
16496,R,氷水のトレモラ
16497,N,デスピアの凶劇
16498,SR,ふわんだりぃず×ろびーな
16499,SR,ふわんだりぃず×いぐるん
16500,R,ふわんだりぃず×すとりー
16501,N,ふわんだりぃず×とっかん
16502,UR,ふわんだりぃず×すのーる
16503,SR,ふわんだりぃず×えんぺん
16504,R,D-HERO ディナイアルガイ
16505,N,レプティレス・ニャミニ
16506,N,レプティレス・コアトル
16507,R,大魔鍵-マフテアル
16508,N,うにの軍貫
16509,N,しらうおの軍貫
16510,R,ペンギン勇士
16511,R,ペンギン忍者
16512,R,ペンギン僧侶
16513,SR,ホーリーナイツ・オルビタエル
16514,UR,マシンナーズ・ルインフォース
16515,R,擬態する人喰い虫
16516,UR,天獄の王
16517,R,陽竜果フォンリー
16518,R,重起士道-ゴルドナイト
16519,SR,不屈の獣僕
16520,SR,ニャータリング
16521,R,迷犬メリー
16522,R,ヴァレルロード・R・ドラゴン
16523,SR,トランソニックバード
16524,UR,D-HERO デストロイフェニックスガイ
16525,UR,赫灼竜マスカレイド
16526,SR,天極輝艦-熊斗竜巧
16527,UR,相剣大師-赤霄
16528,UR,相剣大公-承影
16529,SR,レプティレス・メルジーヌ
16530,UR,魔鍵変鬼-トランスフルミネ
16531,UR,絶火の魔神ゾロア
16532,R,ルイ・キューピット
16533,SR,魔鍵憑霊-ウェパルトゥ
16534,SR,超弩級軍貫-うに型二番艦
16535,SR,空母軍貫-しらうお型特務艦
16536,UR,ヴァレルコード・ドラゴン
16537,UR,Evil★Twin's トラブル・サニー
16538,N,ヘヴィ・トリガー
16539,SR,龍相剣現
16540,R,大霊峰相剣門
16541,SR,烙印の気炎
16542,SR,氷水揺籃
16543,R,赫の烙印
16544,R,ふわんだりぃずと謎の地図
16545,SR,ふわんだりぃずと未知の風
16546,R,レプティレス・ラミフィケーション
16547,N,レプティレス・リコイル
16548,N,魔鍵闘争
16549,SR,ロイヤル・ペンギンズ・ガーデン
16550,R,音速を追う者
16551,R,聖蔓の播種
16552,R,天斗輝巧極
16553,SR,超自然警戒区域
16554,R,夜の逃飛行
16555,SR,スモール・ワールド
16556,SR,リローデッド・シリンダー
16557,N,デトネーション・コード
16558,N,瑞相剣究
16559,R,相剣暗転
16560,N,ふわんだりぃずと夢の町
16561,R,ふわんだりぃずと怖い海
16562,SR,ブレイク・ザ・デステニー
16563,R,魔鍵錠-施-
16564,SR,聖邪のステンドグラス
16565,SR,巨星墜とし
16566,SR,ラドリートラップ
16619,UR,ホーリー・エルフ-ホーリー・バースト・ストリーム
16620,SR,カイザー・グライダー-ゴールデン・バースト
16621,R,魔導騎士ギルティア-ソウル・スピア
16622,SR,ハーピィズペット竜-セイント・ファイアー・ギガ
16623,SR,ドロゴン・ベビー
16624,R,パズズル
16625,SR,ナイトエンド・アドミニストレーター
16626,SR,羅天神将
16627,N,D・D・D
16628,R,騎甲虫スカウト・バギー
16629,R,騎甲虫スケイル・ボム
16630,UR,騎甲虫スティンギー・ランス
16631,SR,騎甲虫アームド・ホーン
16632,UR,大騎甲虫インヴィンシブル・アトラス
16633,R,騎甲虫隊戦術機動
16634,SR,騎甲虫空殺舞隊
16636,UR,アストラル・クリボー
16645,UR,マジェスティ・ヒュペリオン
16646,SR,命の代行者 ネプチューン
16647,R,天空の歌声
16648,R,失われた聖域
16649,SR,冥府の執行者 プルート
16650,UR,マスターフレア・ヒュペリオン
16651,R,代行者の近衛 ムーン
16652,SR,天空の聖水
16653,SR,真の光
16654,SR,マジシャンズ・サルベーション
16655,SR,切り裂かれし闇
16723,R,アウトバースト・ドラゴン
16724,R,Uk-P.U.N.K.娑楽斎
16725,R,Ga-P.U.N.K.ワゴン
16726,R,Jo-P.U.N.K.Mme.スパイダー
16727,SR,No-P.U.N.K.セアミン
16728,SR,No-P.U.N.K.フォクシー・チューン
16729,SR,No-P.U.N.K.オーガ・ナンバー
16730,UR,Uk-P.U.N.K.カープ・ライジング
16731,UR,Uk-P.U.N.K.アメイジング・ドラゴン
16732,N,Ga-P.U.N.K.ワイルド・ピッキング
16733,N,Ga-P.U.N.K.クラッシュ・ビート
16734,N,Jo-P.U.N.K.デンジャラス・ガブ
16735,N,Jo-P.U.N.K.ナシワリ・サプライズ
16736,R,エクソシスター・エリス
16737,SR,エクソシスター・ステラ
16738,N,エクソシスター・イレーヌ
16739,SR,エクソシスター・ソフィア
16740,UR,エクソシスター・ミカエリス
16741,R,エクソシスター・カスピテル
16742,SR,エクソシスター・ジブリーヌ
16743,R,エクソシスター・アソフィール
16744,UR,エクソシスター・パークス
16745,N,エクソシスター・アーメント
16746,R,エクソシスター・カルペディベル
16747,SR,エクソシスター・バディス
16748,UR,アラメシアの儀
16749,UR,聖殿の水遣い
16750,R,遺跡の魔鉱戦士
16751,UR,流離のグリフォンライダー
16752,SR,運命の旅路
16753,N,光の聖剣ダンネル
16754,R,星空蝶
16755,R,騎竜ドラコバック
16756,N,暗黒神殿ザララーム
16757,N,迷い花の森
16758,N,サンダー・ディスチャージ
16759,R,リザレクション・ブレス
16801,UR,勇気の天使ヴィクトリカ
16802,SR,天翔ける騎士
16806,SR,マジクリボー
16807,R,ディメンション・コンジュラー
16808,SR,合体竜ティマイオス
16809,UR,ブルーアイズ・ジェット・ドラゴン
